date,pincode,enrol_age_0_5,enrol_age_5_17,enrol_age_18_greater,demo_demo_age_5_17,demo_demo_age_17_,bio_bio_age_5_17,bio_bio_age_17_,city_type,state,district,Month,Weekday,Month_Name
2025-04-12,760004,0.0,0.0,0.0,1.0,1.0,2.0,1.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,760005,0.0,0.0,0.0,0.0,3.0,1.0,0.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,760006,0.0,0.0,0.0,0.0,1.0,6.0,5.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,760007,0.0,0.0,0.0,0.0,2.0,6.0,0.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,760008,0.0,0.0,0.0,0.0,0.0,3.0,3.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,760009,0.0,0.0,0.0,0.0,10.0,8.0,3.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,760010,0.0,0.0,0.0,0.0,3.0,0.0,1.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761001,0.0,0.0,0.0,0.0,0.0,13.0,2.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761002,0.0,0.0,0.0,0.0,0.0,6.0,1.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761003,0.0,0.0,0.0,1.0,7.0,0.0,0.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761004,0.0,0.0,0.0,0.0,12.0,9.0,4.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761005,0.0,0.0,0.0,0.0,0.0,7.0,5.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761006,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761007,0.0,0.0,0.0,0.0,4.0,3.0,3.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761008,0.0,0.0,0.0,1.0,8.0,14.0,14.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761009,0.0,0.0,0.0,2.0,20.0,0.0,0.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761010,0.0,0.0,0.0,0.0,0.0,11.0,7.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761011,0.0,0.0,0.0,0.0,0.0,2.0,8.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761012,0.0,0.0,0.0,0.0,9.0,7.0,5.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761013,0.0,0.0,0.0,0.0,0.0,17.0,7.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761014,0.0,0.0,0.0,1.0,9.0,12.0,3.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761015,0.0,0.0,0.0,0.0,9.0,0.0,0.0,Non-Metropolitan,Odisha,Gajapati,4,Saturday,April
2025-04-12,761016,0.0,0.0,0.0,9.0,10.0,0.0,0.0,Non-Metropolitan,Odisha,Gajapati,4,Saturday,April
2025-04-12,761017,0.0,0.0,0.0,0.0,8.0,0.0,0.0,Non-Metropolitan,Odisha,Gajapati,4,Saturday,April
2025-04-12,761018,0.0,0.0,0.0,0.0,0.0,9.0,11.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761019,0.0,0.0,0.0,0.0,0.0,5.0,4.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761020,0.0,0.0,0.0,1.0,6.0,14.0,10.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761026,0.0,0.0,0.0,1.0,15.0,5.0,7.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761027,0.0,0.0,0.0,0.0,0.0,8.0,2.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761028,0.0,0.0,0.0,0.0,0.0,10.0,8.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761029,0.0,0.0,0.0,0.0,10.0,0.0,0.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761030,0.0,0.0,0.0,0.0,0.0,10.0,5.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761031,0.0,0.0,0.0,0.0,0.0,6.0,7.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761032,0.0,0.0,0.0,0.0,0.0,9.0,11.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761035,0.0,0.0,0.0,2.0,8.0,6.0,12.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761037,0.0,0.0,0.0,0.0,0.0,4.0,4.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761041,0.0,0.0,0.0,0.0,7.0,0.0,1.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761042,0.0,0.0,0.0,0.0,0.0,5.0,0.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761043,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761045,0.0,0.0,0.0,0.0,8.0,2.0,1.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761052,0.0,0.0,0.0,2.0,2.0,1.0,2.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761054,0.0,0.0,0.0,1.0,5.0,21.0,5.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761055,0.0,0.0,0.0,1.0,3.0,13.0,2.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761100,0.0,0.0,0.0,2.0,2.0,0.0,3.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761101,0.0,0.0,0.0,0.0,0.0,9.0,10.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761102,0.0,0.0,0.0,0.0,0.0,10.0,2.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761103,0.0,0.0,0.0,0.0,9.0,6.0,2.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761104,0.0,0.0,0.0,0.0,0.0,16.0,8.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761105,0.0,0.0,0.0,0.0,0.0,17.0,14.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761106,0.0,0.0,0.0,2.0,13.0,17.0,11.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761107,0.0,0.0,0.0,2.0,16.0,0.0,0.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761108,0.0,0.0,0.0,3.0,11.0,8.0,11.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761109,0.0,0.0,0.0,0.0,13.0,13.0,7.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761110,0.0,0.0,0.0,0.0,0.0,5.0,3.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761111,0.0,0.0,0.0,0.0,3.0,19.0,8.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761114,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761115,0.0,0.0,0.0,1.0,8.0,4.0,3.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761116,0.0,0.0,0.0,0.0,1.0,3.0,1.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761117,0.0,0.0,0.0,2.0,10.0,0.0,1.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761118,0.0,0.0,0.0,3.0,18.0,19.0,19.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761119,0.0,0.0,0.0,0.0,7.0,0.0,0.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761120,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761121,0.0,0.0,0.0,0.0,0.0,7.0,8.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761122,0.0,0.0,0.0,4.0,2.0,1.0,2.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761123,0.0,0.0,0.0,4.0,7.0,0.0,0.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761124,0.0,0.0,0.0,3.0,10.0,0.0,0.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761125,0.0,0.0,0.0,1.0,4.0,7.0,1.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761126,0.0,0.0,0.0,0.0,3.0,11.0,2.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761131,0.0,0.0,0.0,4.0,9.0,28.0,14.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761132,0.0,0.0,0.0,2.0,4.0,0.0,0.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761133,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761140,0.0,0.0,0.0,0.0,0.0,5.0,2.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761141,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761143,0.0,0.0,0.0,0.0,3.0,2.0,0.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761144,0.0,0.0,0.0,1.0,3.0,0.0,0.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761146,0.0,0.0,0.0,0.0,6.0,10.0,5.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761151,0.0,0.0,0.0,0.0,3.0,3.0,4.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761200,0.0,0.0,0.0,0.0,7.0,7.0,4.0,Non-Metropolitan,Odisha,Gajapati,4,Saturday,April
2025-04-12,761201,0.0,0.0,0.0,0.0,5.0,10.0,0.0,Non-Metropolitan,Odisha,Gajapati,4,Saturday,April
2025-04-12,761206,0.0,0.0,0.0,0.0,0.0,8.0,3.0,Non-Metropolitan,Odisha,Gajapati,4,Saturday,April
2025-04-12,761207,0.0,0.0,0.0,2.0,8.0,6.0,12.0,Non-Metropolitan,Odisha,Gajapati,4,Saturday,April
2025-04-12,761208,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Non-Metropolitan,Odisha,Gajapati,4,Saturday,April
2025-04-12,761209,0.0,0.0,0.0,0.0,0.0,10.0,5.0,Non-Metropolitan,Odisha,Ganjam,4,Saturday,April
2025-04-12,761210,0.0,0.0,0.0,1.0,2.0,3.0,4.0,Non-Metropolitan,Odisha,Gajapati,4,Saturday,April
2025-04-12,761211,0.0,0.0,0.0,1.0,3.0,0.0,0.0,Non-Metropolitan,Odisha,Gajapati,4,Saturday,April
2025-04-12,761212,0.0,0.0,0.0,0.0,0.0,6.0,1.0,Non-Metropolitan,Odisha,Gajapati,4,Saturday,April
2025-04-12,761213,0.0,0.0,0.0,0.0,6.0,2.0,5.0,Non-Metropolitan,Odisha,Gajapati,4,Saturday,April
2025-04-12,761214,0.0,0.0,0.0,0.0,1.0,9.0,1.0,Non-Metropolitan,Odisha,Gajapati,4,Saturday,April
2025-04-12,761215,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Non-Metropolitan,Odisha,Gajapati,4,Saturday,April
2025-04-12,761217,0.0,0.0,0.0,0.0,0.0,22.0,15.0,Non-Metropolitan,Odisha,Gajapati,4,Saturday,April
2025-04-12,762001,0.0,0.0,0.0,1.0,5.0,8.0,6.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762002,0.0,0.0,0.0,0.0,0.0,7.0,5.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762010,0.0,0.0,0.0,0.0,5.0,4.0,3.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762011,0.0,0.0,0.0,0.0,0.0,3.0,3.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762012,0.0,0.0,0.0,2.0,4.0,7.0,5.0,Non-Metropolitan,Odisha,Boudh,4,Saturday,April
2025-04-12,762013,0.0,0.0,0.0,0.0,3.0,5.0,1.0,Non-Metropolitan,Odisha,Boudh,4,Saturday,April
2025-04-12,762014,0.0,0.0,0.0,2.0,7.0,1.0,2.0,Non-Metropolitan,Odisha,Baudh,4,Saturday,April
2025-04-12,762015,0.0,0.0,0.0,0.0,0.0,9.0,9.0,Non-Metropolitan,Odisha,Boudh,4,Saturday,April
2025-04-12,762016,0.0,0.0,0.0,0.0,0.0,19.0,13.0,Non-Metropolitan,Odisha,Baudh,4,Saturday,April
2025-04-12,762017,0.0,0.0,0.0,1.0,2.0,1.0,2.0,Non-Metropolitan,Odisha,Baudh,4,Saturday,April
2025-04-12,762018,0.0,0.0,0.0,0.0,0.0,6.0,4.0,Non-Metropolitan,Odisha,Baudh,4,Saturday,April
2025-04-12,762019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762021,0.0,0.0,0.0,4.0,10.0,0.0,0.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762022,0.0,0.0,0.0,1.0,4.0,0.0,0.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762023,0.0,0.0,0.0,0.0,2.0,2.0,0.0,Non-Metropolitan,Odisha,Boudh,4,Saturday,April
2025-04-12,762024,0.0,0.0,0.0,0.0,4.0,3.0,1.0,Non-Metropolitan,Odisha,Boudh,4,Saturday,April
2025-04-12,762026,0.0,0.0,0.0,0.0,4.0,8.0,1.0,Non-Metropolitan,Odisha,Boudh,4,Saturday,April
2025-04-12,762027,0.0,0.0,0.0,1.0,2.0,0.0,0.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762028,0.0,0.0,0.0,0.0,4.0,2.0,5.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762029,0.0,0.0,0.0,1.0,2.0,6.0,5.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762030,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Non-Metropolitan,Odisha,Baudh,4,Saturday,April
2025-04-12,762100,0.0,0.0,0.0,0.0,1.0,1.0,7.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762101,0.0,0.0,0.0,0.0,0.0,5.0,7.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762102,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762103,0.0,0.0,0.0,1.0,9.0,0.0,0.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762104,0.0,0.0,0.0,0.0,0.0,23.0,17.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762105,0.0,0.0,0.0,3.0,7.0,0.0,0.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762106,0.0,0.0,0.0,0.0,0.0,4.0,6.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762107,0.0,0.0,0.0,1.0,11.0,9.0,4.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762109,0.0,0.0,0.0,0.0,0.0,2.0,3.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762110,0.0,0.0,0.0,0.0,0.0,4.0,5.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,762112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Non-Metropolitan,Odisha,Kandhamal,4,Saturday,April
2025-04-12,763002,0.0,0.0,0.0,0.0,4.0,0.0,2.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,763003,0.0,0.0,0.0,0.0,1.0,3.0,0.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,763008,0.0,0.0,0.0,1.0,6.0,2.0,2.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764001,0.0,0.0,0.0,0.0,2.0,7.0,4.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764002,0.0,0.0,0.0,0.0,0.0,8.0,15.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764003,0.0,0.0,0.0,1.0,3.0,0.0,3.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764005,0.0,0.0,0.0,0.0,1.0,3.0,5.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764006,0.0,0.0,0.0,0.0,1.0,1.0,2.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764014,0.0,0.0,0.0,2.0,7.0,3.0,3.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764020,0.0,0.0,0.0,0.0,7.0,1.0,1.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764021,0.0,0.0,0.0,0.0,0.0,8.0,7.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764027,0.0,0.0,0.0,5.0,20.0,8.0,14.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764028,0.0,0.0,0.0,2.0,10.0,6.0,4.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764036,0.0,0.0,0.0,1.0,11.0,0.0,0.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764037,0.0,0.0,0.0,0.0,0.0,4.0,2.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764038,0.0,0.0,0.0,4.0,8.0,3.0,4.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764039,0.0,0.0,0.0,0.0,6.0,0.0,0.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764040,0.0,0.0,0.0,2.0,0.0,3.0,0.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764041,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764042,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764043,0.0,0.0,0.0,2.0,35.0,17.0,34.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764044,0.0,0.0,0.0,0.0,0.0,18.0,16.0,Non-Metropolitan,Odisha,Malkangiri,4,Saturday,April
2025-04-12,764045,0.0,0.0,0.0,0.0,0.0,18.0,5.0,Non-Metropolitan,Odisha,Malkangiri,4,Saturday,April
2025-04-12,764046,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Non-Metropolitan,Odisha,Malkangiri,4,Saturday,April
2025-04-12,764047,0.0,0.0,0.0,7.0,23.0,5.0,5.0,Non-Metropolitan,Odisha,Malkangiri,4,Saturday,April
2025-04-12,764048,0.0,0.0,0.0,0.0,0.0,2.0,2.0,Non-Metropolitan,Odisha,Malkangiri,4,Saturday,April
2025-04-12,764049,0.0,0.0,0.0,1.0,6.0,8.0,4.0,Non-Metropolitan,Odisha,Nabarangapur,4,Saturday,April
2025-04-12,764051,0.0,0.0,0.0,0.0,0.0,25.0,12.0,Non-Metropolitan,Odisha,Malkangiri,4,Saturday,April
2025-04-12,764052,0.0,0.0,0.0,0.0,0.0,9.0,8.0,Non-Metropolitan,Odisha,Malkangiri,4,Saturday,April
2025-04-12,764055,0.0,0.0,0.0,1.0,4.0,6.0,9.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764056,0.0,0.0,0.0,1.0,9.0,16.0,15.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764057,0.0,0.0,0.0,3.0,9.0,0.0,0.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764058,0.0,0.0,0.0,3.0,30.0,5.0,5.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764059,0.0,0.0,0.0,1.0,17.0,0.0,0.0,Non-Metropolitan,Odisha,Nabarangapur,4,Saturday,April
2025-04-12,764061,0.0,0.0,0.0,1.0,11.0,10.0,8.0,Non-Metropolitan,Odisha,Nabarangapur,4,Saturday,April
2025-04-12,764062,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Non-Metropolitan,Odisha,Rayagada,4,Saturday,April
2025-04-12,764063,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Non-Metropolitan,Odisha,Nabarangapur,4,Saturday,April
2025-04-12,764070,0.0,0.0,0.0,3.0,8.0,12.0,14.0,Non-Metropolitan,Odisha,Nabarangapur,4,Saturday,April
2025-04-12,764071,0.0,0.0,0.0,3.0,23.0,11.0,16.0,Non-Metropolitan,Odisha,Nabarangapur,4,Saturday,April
2025-04-12,764072,0.0,0.0,0.0,4.0,17.0,16.0,32.0,Non-Metropolitan,Odisha,Nabarangapur,4,Saturday,April
2025-04-12,764073,0.0,0.0,0.0,0.0,0.0,26.0,24.0,Non-Metropolitan,Odisha,Nabarangapur,4,Saturday,April
2025-04-12,764074,0.0,0.0,0.0,5.0,23.0,0.0,0.0,Non-Metropolitan,Odisha,Nabarangapur,4,Saturday,April
2025-04-12,764075,0.0,0.0,0.0,2.0,17.0,0.0,0.0,Non-Metropolitan,Odisha,Nabarangapur,4,Saturday,April
2025-04-12,764076,0.0,0.0,0.0,0.0,0.0,10.0,14.0,Non-Metropolitan,Odisha,Nabarangapur,4,Saturday,April
2025-04-12,764077,0.0,0.0,0.0,3.0,15.0,0.0,0.0,Non-Metropolitan,Odisha,Nabarangapur,4,Saturday,April
2025-04-12,764078,0.0,0.0,0.0,3.0,6.0,5.0,2.0,Non-Metropolitan,Odisha,Nabarangapur,4,Saturday,April
2025-04-12,764081,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,764085,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Non-Metropolitan,Odisha,Nabarangapur,4,Saturday,April
2025-04-12,764086,0.0,0.0,0.0,4.0,6.0,0.0,0.0,Non-Metropolitan,Odisha,Malkangiri,4,Saturday,April
2025-04-12,764087,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Non-Metropolitan,Odisha,Malkangiri,4,Saturday,April
2025-04-12,765001,0.0,0.0,0.0,0.0,5.0,6.0,5.0,Non-Metropolitan,Odisha,Rayagada,4,Saturday,April
2025-04-12,765002,0.0,0.0,0.0,1.0,8.0,5.0,10.0,Non-Metropolitan,Odisha,Rayagada,4,Saturday,April
2025-04-12,765013,0.0,0.0,0.0,0.0,13.0,8.0,3.0,Non-Metropolitan,Odisha,Koraput,4,Saturday,April
2025-04-12,765015,0.0,0.0,0.0,3.0,24.0,10.0,17.0,Non-Metropolitan,Odisha,Rayagada,4,Saturday,April
2025-04-12,765016,0.0,0.0,0.0,0.0,0.0,9.0,9.0,Non-Metropolitan,Odisha,Rayagada,4,Saturday,April
2025-04-12,765017,0.0,0.0,0.0,0.0,4.0,14.0,14.0,Non-Metropolitan,Odisha,Rayagada,4,Saturday,April
2025-04-12,765018,0.0,0.0,0.0,0.0,1.0,1.0,3.0,Non-Metropolitan,Odisha,Rayagada,4,Saturday,April
2025-04-12,765019,0.0,0.0,0.0,0.0,0.0,5.0,6.0,Non-Metropolitan,Odisha,Rayagada,4,Saturday,April
2025-04-12,765020,0.0,0.0,0.0,0.0,0.0,28.0,6.0,Non-Metropolitan,Odisha,Rayagada,4,Saturday,April
2025-04-12,765021,0.0,0.0,0.0,1.0,7.0,1.0,1.0,Non-Metropolitan,Odisha,Rayagada,4,Saturday,April
2025-04-12,765022,0.0,0.0,0.0,1.0,7.0,0.0,0.0,Non-Metropolitan,Odisha,Rayagada,4,Saturday,April
2025-04-12,765023,0.0,0.0,0.0,0.0,4.0,3.0,2.0,Non-Metropolitan,Odisha,Rayagada,4,Saturday,April
2025-04-12,765024,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Non-Metropolitan,Odisha,Rayagada,4,Saturday,April
2025-04-12,765025,0.0,0.0,0.0,0.0,0.0,10.0,4.0,Non-Metropolitan,Odisha,Rayagada,4,Saturday,April
2025-04-12,765026,0.0,0.0,0.0,2.0,7.0,4.0,0.0,Non-Metropolitan,Odisha,Rayagada,4,Saturday,April
2025-04-12,765029,0.0,0.0,0.0,2.0,14.0,7.0,6.0,Non-Metropolitan,Odisha,Rayagada,4,Saturday,April
2025-04-12,765033,0.0,0.0,0.0,0.0,3.0,6.0,1.0,Non-Metropolitan,Odisha,Rayagada,4,Saturday,April
2025-04-12,765034,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Non-Metropolitan,Odisha,Rayagada,4,Saturday,April
2025-04-12,766001,0.0,0.0,0.0,0.0,1.0,3.0,4.0,Non-Metropolitan,Odisha,Kalahandi,4,Saturday,April
2025-04-12,766002,0.0,0.0,0.0,0.0,20.0,16.0,18.0,Non-Metropolitan,Odisha,Kalahandi,4,Saturday,April
2025-04-12,766011,0.0,0.0,0.0,0.0,0.0,4.0,10.0,Non-Metropolitan,Odisha,Kalahandi,4,Saturday,April
2025-04-12,766012,0.0,0.0,0.0,2.0,15.0,7.0,7.0,Non-Metropolitan,Odisha,Kalahandi,4,Saturday,April
2025-04-12,766013,0.0,0.0,0.0,1.0,4.0,5.0,2.0,Non-Metropolitan,Odisha,Kalahandi,4,Saturday,April
2025-04-12,766014,0.0,0.0,0.0,1.0,18.0,0.0,0.0,Non-Metropolitan,Odisha,Kalahandi,4,Saturday,April
2025-04-12,766015,0.0,0.0,0.0,3.0,19.0,8.0,8.0,Non-Metropolitan,Odisha,Kalahandi,4,Saturday,April
2025-04-12,766016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Non-Metropolitan,Odisha,Kalahandi,4,Saturday,April
2025-04-12,766017,0.0,0.0,0.0,0.0,6.0,0.0,0.0,Non-Metropolitan,Odisha,Kalahandi,4,Saturday,April
2025-04-12,766018,0.0,0.0,0.0,2.0,17.0,9.0,3.0,Non-Metropolitan,Odisha,Kalahandi,4,Saturday,April
2025-04-12,766019,0.0,0.0,0.0,2.0,11.0,3.0,3.0,Non-Metropolitan,Odisha,Kalahandi,4,Saturday,April
2025-04-12,766020,0.0,0.0,0.0,1.0,10.0,0.0,0.0,Non-Metropolitan,Odisha,Kalahandi,4,Saturday,April
2025-04-12,766023,0.0,0.0,0.0,0.0,0.0,4.0,3.0,Non-Metropolitan,Odisha,Kalahandi,4,Saturday,April
